"idhod","hodnota","ukaz_kod","vzdelani_cis","vzdelani_kod","uzemi_cis","uzemi_kod","sldb_rok","sldb_datum","ukaz_txt","vzdelani_txt","uzemi_txt"
"945033799","0","3162","1294","001","43","551384","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Bez vzdělání","Malenice"
"944989919","16","3162","1294","900","43","551384","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Nezjištěno","Malenice"
"944989917","179","3162","5181","35450001","43","551384","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Úplné  střední (s maturitou), vč. nástavbového a pomaturitního","Malenice"
"945033798","196","3162","5784","105","43","551384","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Střední vč. vyučení (bez maturity)","Malenice"
"945013713","89","3162","5784","109","43","551384","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vysokoškolské","Malenice"
"945000310","71","3162","5784","117","43","551384","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Základní vč. neukončeného","Malenice"
"944989918","17","3162","5784","130","43","551384","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vyšší odborné, konzervatoř","Malenice"
"944984238","226","3162",,,"43","551392","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let",,"Mečichov"
"945033939","0","3162","1294","001","43","551392","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Bez vzdělání","Mečichov"
"945020337","8","3162","1294","900","43","551392","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Nezjištěno","Mečichov"
"945027099","61","3162","5181","35450001","43","551392","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Úplné  střední (s maturitou), vč. nástavbového a pomaturitního","Mečichov"
"944989920","102","3162","5784","105","43","551392","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Střední vč. vyučení (bez maturity)","Mečichov"
"944989921","15","3162","5784","109","43","551392","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vysokoškolské","Mečichov"
"944989922","37","3162","5784","117","43","551392","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Základní vč. neukončeného","Mečichov"
"945013714","3","3162","5784","130","43","551392","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vyšší odborné, konzervatoř","Mečichov"
"945017533","208","3162",,,"43","551414","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let",,"Miloňovice"
"944990156","2","3162","1294","001","43","551414","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Bez vzdělání","Miloňovice"
"945007051","15","3162","1294","900","43","551414","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Nezjištěno","Miloňovice"
"945020456","56","3162","5181","35450001","43","551414","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Úplné  střední (s maturitou), vč. nástavbového a pomaturitního","Miloňovice"
"945000413","76","3162","5784","105","43","551414","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Střední vč. vyučení (bez maturity)","Miloňovice"
"945000414","20","3162","5784","109","43","551414","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vysokoškolské","Miloňovice"
"945020455","31","3162","5784","117","43","551414","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Základní vč. neukončeného","Miloňovice"
"945020457","8","3162","5784","130","43","551414","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vyšší odborné, konzervatoř","Miloňovice"
"944984239","383","3162",,,"43","551457","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let",,"Studeněves"
"945006918","0","3162","1294","001","43","551457","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Bez vzdělání","Studeněves"
"945033800","27","3162","1294","900","43","551457","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Nezjištěno","Studeněves"
"945026993","130","3162","5181","35450001","43","551457","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Úplné  střední (s maturitou), vč. nástavbového a pomaturitního","Studeněves"
"945006818","116","3162","5784","105","43","551457","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Střední vč. vyučení (bez maturity)","Studeněves"
"945006819","60","3162","5784","109","43","551457","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vysokoškolské","Studeněves"
"945020209","43","3162","5784","117","43","551457","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Základní vč. neukončeného","Studeněves"
"945013715","7","3162","5784","130","43","551457","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vyšší odborné, konzervatoř","Studeněves"
"945017534","51","3162",,,"43","551465","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let",,"Košice"
"945006921","0","3162","1294","001","43","551465","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Bez vzdělání","Košice"
"945006920","2","3162","1294","900","43","551465","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Nezjištěno","Košice"
"945013718","16","3162","5181","35450001","43","551465","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Úplné  střední (s maturitou), vč. nástavbového a pomaturitního","Košice"
"945013716","17","3162","5784","105","43","551465","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Střední vč. vyučení (bez maturity)","Košice"
"945013717","7","3162","5784","109","43","551465","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vysokoškolské","Košice"
"945006919","7","3162","5784","117","43","551465","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Základní vč. neukončeného","Košice"
"944989923","2","3162","5784","130","43","551465","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vyšší odborné, konzervatoř","Košice"
"945010816","237","3162",,,"43","551473","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let",,"Myštice"
"944990158","0","3162","1294","001","43","551473","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Bez vzdělání","Myštice"
"944990157","10","3162","1294","900","43","551473","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Nezjištěno","Myštice"
"944989925","71","3162","5181","35450001","43","551473","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Úplné  střední (s maturitou), vč. nástavbového a pomaturitního","Myštice"
"945020338","101","3162","5784","105","43","551473","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Střední vč. vyučení (bez maturity)","Myštice"
"945006922","29","3162","5784","109","43","551473","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vysokoškolské","Myštice"
"944989924","23","3162","5784","117","43","551473","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Základní vč. neukončeného","Myštice"
"945000311","3","3162","5784","130","43","551473","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vyšší odborné, konzervatoř","Myštice"
"945010817","143","3162",,,"43","551481","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let",,"Kněžičky"
"944990162","3","3162","1294","001","43","551481","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Bez vzdělání","Kněžičky"
"945033941","6","3162","1294","900","43","551481","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Nezjištěno","Kněžičky"
"945007055","48","3162","5181","35450001","43","551481","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Úplné  střední (s maturitou), vč. nástavbového a pomaturitního","Kněžičky"
"944990159","61","3162","5784","105","43","551481","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Střední vč. vyučení (bez maturity)","Kněžičky"
"945007054","13","3162","5784","109","43","551481","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vysokoškolské","Kněžičky"
"944990160","11","3162","5784","117","43","551481","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Základní vč. neukončeného","Kněžičky"
"944990161","1","3162","5784","130","43","551481","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vyšší odborné, konzervatoř","Kněžičky"
"945024232","226","3162",,,"43","551490","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let",,"Branišov"
"944990405","4","3162","1294","001","43","551490","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Bez vzdělání","Branišov"
"944990163","12","3162","1294","900","43","551490","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Nezjištěno","Branišov"
"945000417","73","3162","5181","35450001","43","551490","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Úplné  střední (s maturitou), vč. nástavbového a pomaturitního","Branišov"
"945007056","75","3162","5784","105","43","551490","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Střední vč. vyučení (bez maturity)","Branišov"
"945013842","39","3162","5784","109","43","551490","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vysokoškolské","Branišov"
"945033942","21","3162","5784","117","43","551490","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Základní vč. neukončeného","Branišov"
"945000418","2","3162","5784","130","43","551490","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vyšší odborné, konzervatoř","Branišov"
"944997409","230","3162",,,"43","551503","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let",,"Čížkrajice"
"945013961","0","3162","1294","001","43","551503","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Bez vzdělání","Čížkrajice"
"945013960","26","3162","1294","900","43","551503","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Nezjištěno","Čížkrajice"
"945000542","46","3162","5181","35450001","43","551503","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Úplné  střední (s maturitou), vč. nástavbového a pomaturitního","Čížkrajice"
"945007176","91","3162","5784","105","43","551503","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Střední vč. vyučení (bez maturity)","Čížkrajice"
"944990406","23","3162","5784","109","43","551503","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vysokoškolské","Čížkrajice"
"944990407","40","3162","5784","117","43","551503","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Základní vč. neukončeného","Čížkrajice"
"945034053","4","3162","5784","130","43","551503","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vyšší odborné, konzervatoř","Čížkrajice"
"944997410","253","3162",,,"43","551520","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let",,"Nihošovice"
"944990410","0","3162","1294","001","43","551520","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Bez vzdělání","Nihošovice"
"945034054","7","3162","1294","900","43","551520","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Nezjištěno","Nihošovice"
"944990409","67","3162","5181","35450001","43","551520","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Úplné  střední (s maturitou), vč. nástavbového a pomaturitního","Nihošovice"
"945020578","119","3162","5784","105","43","551520","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Střední vč. vyučení (bez maturity)","Nihošovice"
"945000543","21","3162","5784","109","43","551520","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vysokoškolské","Nihošovice"
"944990408","38","3162","5784","117","43","551520","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Základní vč. neukončeného","Nihošovice"
"945000544","1","3162","5784","130","43","551520","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vyšší odborné, konzervatoř","Nihošovice"
"944997411","345","3162",,,"43","551538","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let",,"Střítež"
"944990662","3","3162","1294","001","43","551538","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Bez vzdělání","Střítež"
"945020686","41","3162","1294","900","43","551538","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Nezjištěno","Střítež"
"945014101","85","3162","5181","35450001","43","551538","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Úplné  střední (s maturitou), vč. nástavbového a pomaturitního","Střítež"
